Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2017-04-20,Jorapokhar,,119.49,7.75,9.26,,,0.32,28.43,18.88,,,,148.0,
2017-04-21,Jorapokhar,,170.61,8.0,10.2,,,0.27,29.35,15.85,,,,148.0,Moderate
2017-04-22,Jorapokhar,,124.64,7.92,9.45,,,0.29,33.34,17.76,,,,135.0,Moderate
2017-04-23,Jorapokhar,,107.36,7.74,9.39,,,0.31,34.1,21.71,,,,107.0,Moderate
2017-04-24,Jorapokhar,,178.28,7.49,10.72,,,0.33,38.16,17.94,,,,124.0,Moderate
2017-04-25,Jorapokhar,,178.55,7.95,11.07,,,0.39,13.11,21.16,,,,156.0,Moderate
2017-04-26,Jorapokhar,,312.48,8.22,12.64,,,0.31,52.54,24.6,,,,211.0,Poor
2017-04-27,Jorapokhar,,261.1,8.02,11.34,,,0.32,70.8,24.12,,,,247.0,Poor
2017-04-28,Jorapokhar,,151.89,7.84,10.4,,,0.28,25.56,17.64,,,,161.0,Moderate
2017-04-29,Jorapokhar,,188.39,7.97,10.42,,,0.28,57.19,20.48,,,,157.0,Moderate
2017-04-30,Jorapokhar,,99.66,8.04,8.75,,,0.29,16.33,15.45,,,,120.0,Moderate
2017-05-01,Jorapokhar,,89.09,8.06,7.8,,,0.33,20.0,12.01,,,,101.0,Moderate
2017-05-02,Jorapokhar,,105.54,7.86,10.29,,,0.59,46.35,31.84,,,,96.0,
2017-05-03,Jorapokhar,,87.13,7.57,8.8,,,0.31,23.9,19.92,,,,91.0,Satisfactory
2017-05-04,Jorapokhar,,121.63,7.67,8.69,,,0.3,38.21,19.84,,,,96.0,Satisfactory
2017-05-05,Jorapokhar,,124.83,7.72,9.04,,,0.32,,22.1,,,,121.0,Moderate
2017-05-06,Jorapokhar,,169.22,7.8,9.45,,,0.36,,29.21,,,,137.0,Moderate
2017-05-07,Jorapokhar,,107.19,7.9,9.27,,,0.3,,33.89,,,,120.0,Moderate
2017-05-08,Jorapokhar,,103.55,7.98,9.76,,,0.36,5.62,14.69,,,,103.0,Moderate
2017-05-09,Jorapokhar,,135.11,7.78,9.24,,,0.29,36.97,,,,,113.0,Moderate
2017-05-10,Jorapokhar,,156.37,7.78,9.59,,,0.31,59.05,33.75,,,,130.0,Moderate
2017-05-11,Jorapokhar,,128.4,7.94,9.01,,,0.31,12.28,16.65,,,,136.0,Moderate
2017-05-12,Jorapokhar,,87.52,7.73,9.37,,,0.33,26.48,18.44,,,,100.0,Satisfactory
2017-05-13,Jorapokhar,,205.38,7.71,9.77,,,0.3,42.19,19.6,,,,139.0,Moderate
2017-05-14,Jorapokhar,,194.08,7.67,10.02,,,0.43,28.22,28.14,,,,176.0,Moderate
2017-05-15,Jorapokhar,,149.04,7.91,9.49,,,0.33,25.57,50.33,,,,152.0,Moderate
2017-05-16,Jorapokhar,,92.3,7.53,8.47,,,0.27,22.19,50.94,,,,114.0,Moderate
2017-05-17,Jorapokhar,,120.26,7.74,9.47,,,0.3,18.81,17.59,,,,110.0,Moderate
2017-05-18,Jorapokhar,,115.24,7.91,9.56,,,0.4,43.43,48.65,,,,112.0,Moderate
2017-05-19,Jorapokhar,,111.91,7.98,9.82,,,0.39,21.08,36.24,,,,106.0,Moderate
2017-05-20,Jorapokhar,,94.15,7.57,8.57,,,0.3,59.65,29.28,,,,100.0,Satisfactory
2017-05-21,Jorapokhar,,130.72,7.82,8.66,,,0.29,52.08,37.25,,,,105.0,Moderate
2017-05-22,Jorapokhar,,154.29,7.47,8.47,,,0.36,36.18,28.23,,,,130.0,Moderate
2017-05-23,Jorapokhar,,149.02,7.94,9.68,,,0.44,65.81,34.31,,,,131.0,Moderate
2017-05-24,Jorapokhar,,195.18,7.83,10.22,,,0.38,23.99,15.75,,,,149.0,Moderate
2017-05-25,Jorapokhar,,136.9,7.94,9.84,,,0.31,48.14,10.3,,,,146.0,Moderate
2017-05-26,Jorapokhar,,98.77,8.15,9.9,,,0.28,31.56,6.42,,,,117.0,Moderate
2017-05-27,Jorapokhar,,83.56,8.12,10.32,,,0.42,39.88,10.19,,,,93.0,Satisfactory
2017-05-28,Jorapokhar,,78.74,7.94,8.95,,,0.3,30.16,5.72,,,,94.0,Satisfactory
2017-05-29,Jorapokhar,,109.26,8.07,10.44,,,0.43,38.3,12.95,,,,84.0,Satisfactory
2017-05-30,Jorapokhar,,116.99,8.09,9.25,,,0.43,38.71,11.59,,,,110.0,Moderate
2017-05-31,Jorapokhar,,129.23,8.17,10.45,,,0.42,47.44,7.08,,,,116.0,Moderate
2017-06-01,Jorapokhar,,101.19,7.94,9.28,,,0.39,26.29,16.13,,,,109.0,Moderate
2017-06-02,Jorapokhar,,167.86,7.77,9.85,,,0.36,46.82,11.6,,,,119.0,Moderate
2017-06-03,Jorapokhar,,197.14,8.02,10.65,,,0.34,28.47,16.98,,,,155.0,Moderate
2017-06-04,Jorapokhar,,175.7,8.12,8.73,,,0.38,42.62,22.45,,,,160.0,Moderate
2017-06-05,Jorapokhar,,130.9,8.06,9.7,,,0.34,34.66,10.02,,,,133.0,Moderate
2017-06-06,Jorapokhar,,119.44,8.1,9.2,,,0.35,24.31,12.56,,,,126.0,Moderate
2017-06-07,Jorapokhar,,177.78,7.76,8.99,,,0.4,41.41,10.77,,,,123.0,Moderate
2017-06-08,Jorapokhar,,154.1,7.96,9.89,,,0.4,41.89,6.7,,,,147.0,Moderate
2017-06-09,Jorapokhar,,105.49,7.77,9.02,,,0.4,20.14,5.77,,,,125.0,Moderate
2017-06-10,Jorapokhar,,97.97,7.88,10.04,,,0.34,53.68,12.18,,,,100.0,Satisfactory
2017-06-11,Jorapokhar,,107.84,7.95,9.78,,,0.36,39.08,5.27,,,,104.0,Moderate
2017-06-12,Jorapokhar,,84.11,7.67,8.96,,,0.38,,13.51,,,,98.0,Satisfactory
2017-06-13,Jorapokhar,,138.42,7.91,9.26,,,0.29,,17.73,,,,100.0,Satisfactory
2017-06-14,Jorapokhar,,186.63,8.15,9.83,,,0.43,52.3,21.69,,,,149.0,Moderate
2017-06-15,Jorapokhar,,81.65,6.87,9.53,,,0.34,23.99,10.24,,,,124.0,Moderate
2017-06-16,Jorapokhar,,122.54,21.64,13.85,,,0.3,15.99,9.0,,,,101.0,Moderate
2017-06-17,Jorapokhar,,107.21,7.97,10.3,,,0.42,34.81,24.8,,,,104.0,Moderate
2017-06-18,Jorapokhar,,161.58,7.68,9.53,,,0.28,16.38,26.71,,,,153.0,Moderate
2017-06-19,Jorapokhar,,110.27,7.77,9.79,,,0.31,25.25,14.85,,,,124.0,Moderate
2017-06-20,Jorapokhar,,51.38,7.88,9.75,,,0.31,16.46,10.08,,,,82.0,Satisfactory
2017-06-21,Jorapokhar,,63.41,8.13,9.33,,,0.32,11.59,11.76,,,,53.0,Satisfactory
2017-06-22,Jorapokhar,,99.72,,,,,0.31,20.21,8.33,,,,71.0,Satisfactory
2017-06-23,Jorapokhar,,155.17,,,,,,19.29,10.18,,,,135.0,Moderate
2017-06-24,Jorapokhar,,184.27,,,,,,18.46,8.07,,,,119.0,Moderate
2017-06-25,Jorapokhar,,,,,,,,20.34,3.81,,,,116.34615384615384,
2017-06-26,Jorapokhar,,,,,,,,33.22,2.41,,,,113.6923076923077,
2017-06-27,Jorapokhar,,,,,,,,50.28,2.02,,,,111.03846153846153,
2017-06-28,Jorapokhar,,,,,,,,,,,,,108.38461538461539,
2017-06-29,Jorapokhar,,189.13,,,,,0.19,2.98,35.52,,,,105.73076923076923,
2017-06-30,Jorapokhar,,92.0,6.04,6.97,,,0.15,45.15,9.01,,,,103.07692307692308,
2017-07-01,Jorapokhar,,,,,,,0.0,,,,,,100.42307692307692,
2017-07-02,Jorapokhar,,,,,,,0.0,,,,,,97.76923076923077,
2017-07-03,Jorapokhar,,71.43,9.28,15.51,,,0.13,19.36,10.32,,,,95.11538461538461,
2017-07-04,Jorapokhar,,16.39,12.53,17.16,,,0.03,75.55,3.54,,,,92.46153846153847,
2017-07-05,Jorapokhar,,20.45,7.36,12.39,,,0.05,6.15,7.86,,,,89.8076923076923,
2017-07-06,Jorapokhar,,,,,,,0.0,,,,,,87.15384615384616,
2017-07-07,Jorapokhar,,69.48,8.29,13.31,,,0.15,11.76,4.38,,,,84.5,
2017-07-08,Jorapokhar,,,,,,,0.0,,,,,,81.84615384615384,
2017-07-09,Jorapokhar,,37.55,7.41,12.39,,,0.0,,1.01,,,,79.1923076923077,
2017-07-10,Jorapokhar,,49.74,8.62,14.43,,,0.05,9.98,5.47,,,,76.53846153846155,
2017-07-11,Jorapokhar,,76.65,8.78,22.16,,,0.03,20.04,2.48,,,,73.88461538461539,
2017-07-12,Jorapokhar,,83.4,8.34,17.66,,,0.07,15.22,2.75,,,,71.23076923076923,
2017-07-13,Jorapokhar,,,,,,,,,,,,,68.57692307692308,
2017-07-14,Jorapokhar,,,,,,,,,,,,,65.92307692307693,
2017-07-15,Jorapokhar,,,,,,,,,,,,,63.269230769230774,
2017-07-16,Jorapokhar,,,,,,,,,,,,,60.61538461538462,
2017-07-17,Jorapokhar,,59.05,6.19,11.26,,,0.28,21.7,44.42,,,,57.96153846153847,
2017-07-18,Jorapokhar,,57.2,6.65,10.82,,,0.02,18.17,6.81,,,,55.30769230769231,
2017-07-19,Jorapokhar,,41.89,6.77,10.29,,,0.15,16.69,2.56,,,,52.65384615384616,
2017-07-20,Jorapokhar,,54.63,7.07,11.37,,,0.35,15.39,,,,,50.0,Good
2017-07-21,Jorapokhar,,53.05,7.06,11.28,,,0.35,14.2,,,,,54.0,Satisfactory
2017-07-22,Jorapokhar,,,,,,,0.0,,,,,,46.333333333333336,
2017-07-23,Jorapokhar,,41.13,6.52,9.18,,,0.09,11.85,,,,,38.666666666666664,
2017-07-24,Jorapokhar,,25.83,6.9,9.37,,,0.32,13.27,,,,,31.0,Good
2017-07-25,Jorapokhar,,18.49,6.96,9.56,,,0.34,12.3,3.89,,,,34.0,Good
2017-07-26,Jorapokhar,,29.83,6.82,9.63,,,0.3,12.91,,,,,35.0,Good
2017-07-27,Jorapokhar,,,,,,,,,,,,,40.142857142857146,
2017-07-28,Jorapokhar,,,,,,,,,,,,,45.285714285714285,
2017-07-29,Jorapokhar,,,,,,,,,,,,,50.42857142857143,
2017-07-30,Jorapokhar,,,,,,,,,,,,,55.57142857142857,
2017-07-31,Jorapokhar,,,,,,,,,,,,,60.714285714285715,
2017-08-01,Jorapokhar,,79.25,6.8,84.6,,,0.24,12.08,14.42,,,,65.85714285714286,
2017-08-02,Jorapokhar,,56.09,6.87,39.59,,,1.01,11.08,3.52,,,,71.0,Satisfactory
2017-08-03,Jorapokhar,,43.57,6.88,8.13,,,,12.21,,,,,71.46666666666667,
2017-08-04,Jorapokhar,,61.97,6.81,8.21,,,,10.32,,,,,71.93333333333334,
2017-08-05,Jorapokhar,,75.72,6.72,8.58,,,,17.6,,,,,72.4,
2017-08-06,Jorapokhar,,66.17,6.88,8.95,,,,28.12,,,,,72.86666666666666,
2017-08-07,Jorapokhar,,46.57,6.82,8.46,,,,28.65,,,,,73.33333333333333,
2017-08-08,Jorapokhar,,49.97,6.82,7.99,,,,12.92,,,,,73.8,
2017-08-09,Jorapokhar,,45.45,6.79,7.87,,,,13.35,,,,,74.26666666666667,
2017-08-10,Jorapokhar,,37.48,6.54,7.38,,,,16.38,,,,,74.73333333333333,
2017-08-11,Jorapokhar,,45.92,6.65,7.44,,,,18.99,,,,,75.2,
2017-08-12,Jorapokhar,,36.23,6.77,7.54,,,,12.9,,,,,75.66666666666667,
2017-08-13,Jorapokhar,,54.73,6.75,7.84,,,,13.9,,,,,76.13333333333334,
2017-08-14,Jorapokhar,,97.64,6.47,8.33,,,,14.57,,,,,76.6,
2017-08-15,Jorapokhar,,,,,,,,,,,,,77.06666666666666,
2017-08-16,Jorapokhar,,59.33,6.89,7.7,,,,11.07,,,,,77.53333333333333,
2017-08-17,Jorapokhar,,79.33,6.8,8.06,,,0.27,11.9,,,,,78.0,Satisfactory
2017-08-18,Jorapokhar,,88.58,,,,,0.32,11.7,,,,,85.0,Satisfactory
2017-08-19,Jorapokhar,,,,,,,,,,,,,85.584,
2017-08-20,Jorapokhar,,,,,,,,,,,,,86.168,
2017-08-21,Jorapokhar,,59.42,7.01,8.35,,,0.25,12.18,,,,,86.752,
2017-08-22,Jorapokhar,,44.52,6.08,6.95,,,0.3,21.06,,,,,87.336,
2017-08-23,Jorapokhar,,,,,,,,,,,,,87.92,
2017-08-24,Jorapokhar,,39.51,7.14,9.02,,,0.33,15.69,,,,,88.504,
2017-08-25,Jorapokhar,,38.25,6.27,6.6,,,0.13,11.17,,,,,89.088,
2017-08-26,Jorapokhar,,,,,,,,,,,,,89.672,
2017-08-27,Jorapokhar,,,,,,,,,,,,,90.256,
2017-08-28,Jorapokhar,,,7.66,6.9,,,0.28,7.77,,,,,90.84,
2017-08-29,Jorapokhar,,,,,,,,,,,,,91.424,
2017-08-30,Jorapokhar,,,,,,,,,,,,,92.008,
2017-08-31,Jorapokhar,,,,,,,,,,,,,92.592,
2017-09-01,Jorapokhar,,1.5,4.36,3.65,,,0.23,12.55,,,,,93.176,
2017-09-02,Jorapokhar,,,,,,,,,,,,,93.76,
2017-09-03,Jorapokhar,,,,,,,,,,,,,94.344,
2017-09-04,Jorapokhar,,,,,,,,,,,,,94.928,
2017-09-05,Jorapokhar,,56.6,5.06,6.43,,,0.38,20.75,,,,,95.512,
2017-09-06,Jorapokhar,,,,,,,,,,,,,96.096,
2017-09-07,Jorapokhar,,,,,,,,,,,,,96.68,
2017-09-08,Jorapokhar,,,,,,,0.0,,,,,,97.264,
2017-09-09,Jorapokhar,,,,,,,,,,,,,97.848,
2017-09-10,Jorapokhar,,,,,,,,,,,,,98.432,
2017-09-11,Jorapokhar,,,,,,,,,,,,,99.01599999999999,
2017-09-12,Jorapokhar,,,,,,,,,,,,,99.6,
2017-09-13,Jorapokhar,,,,,,,,,,,,,100.184,
2017-09-14,Jorapokhar,,,,,,,,,,,,,100.768,
2017-09-15,Jorapokhar,,,,,,,,,,,,,101.352,
2017-09-16,Jorapokhar,,,,,,,,,,,,,101.936,
2017-09-17,Jorapokhar,,,,,,,,,,,,,102.52,
2017-09-18,Jorapokhar,,,,,,,,,,,,,103.104,
2017-09-19,Jorapokhar,,,,,,,,,,,,,103.688,
2017-09-20,Jorapokhar,,,,,,,,,,,,,104.27199999999999,
2017-09-21,Jorapokhar,,,,,,,,,,,,,104.856,
2017-09-22,Jorapokhar,,,,,,,,,,,,,105.44,
2017-09-23,Jorapokhar,,,,,,,,,,,,,106.024,
2017-09-24,Jorapokhar,,,,,,,,,,,,,106.608,
2017-09-25,Jorapokhar,,,,,,,,,,,,,107.19200000000001,
2017-09-26,Jorapokhar,,,,,,,,,,,,,107.776,
2017-09-27,Jorapokhar,,,,,,,,,,,,,108.36,
2017-09-28,Jorapokhar,,,,,,,,,,,,,108.944,
2017-09-29,Jorapokhar,,,,,,,,,,,,,109.52799999999999,
2017-09-30,Jorapokhar,,,,,,,,,,,,,110.112,
2017-10-01,Jorapokhar,,,,,,,,,,,,,110.696,
2017-10-02,Jorapokhar,,,,,,,,,,,,,111.28,
2017-10-03,Jorapokhar,,,,,,,,,,,,,111.864,
2017-10-04,Jorapokhar,,94.23,7.5,7.21,,6.75,0.22,19.63,52.5,,,,112.448,
2017-10-05,Jorapokhar,,,,,,6.77,0.0,,,,,,113.032,
2017-10-06,Jorapokhar,,,,,,,,,,,,,113.616,
2017-10-07,Jorapokhar,,,,,,,,,,,,,114.2,
2017-10-08,Jorapokhar,,,,,,,,,,,,,114.78399999999999,
2017-10-09,Jorapokhar,,34.7,6.98,7.31,,6.51,0.33,13.66,,,,,115.368,
2017-10-10,Jorapokhar,,,,,,6.85,,,,,,,115.952,
2017-10-11,Jorapokhar,,,,,,,,,,,,,116.536,
2017-10-12,Jorapokhar,,,,,,,,,,,,,117.12,
2017-10-13,Jorapokhar,,,,,,,,,,,,,117.70400000000001,
2017-10-14,Jorapokhar,,,,,,6.56,,,,,,,118.288,
2017-10-15,Jorapokhar,,,,,,,,,,,,,118.872,
2017-10-16,Jorapokhar,,185.55,7.68,6.78,,6.75,0.28,27.51,19.97,,,,119.45599999999999,
2017-10-17,Jorapokhar,,,,,,6.76,,,,,,,120.03999999999999,
2017-10-18,Jorapokhar,,,,,,6.72,,,,,,,120.624,
2017-10-19,Jorapokhar,,72.57,7.28,6.76,,6.77,0.22,33.89,9.14,,,,121.208,
2017-10-20,Jorapokhar,,,,,,6.69,,,,,,,121.792,
2017-10-21,Jorapokhar,,13.7,7.77,6.48,,6.94,0.36,43.8,23.28,,,,122.376,
2017-10-22,Jorapokhar,,,,,,,,,,,,,122.96000000000001,
2017-10-23,Jorapokhar,,,,,,,,,,,,,123.544,
2017-10-24,Jorapokhar,,,,,,,,,,,,,124.128,
2017-10-25,Jorapokhar,,,,,,,,,,,,,124.71199999999999,
2017-10-26,Jorapokhar,,,,,,,,,,,,,125.29599999999999,
2017-10-27,Jorapokhar,,,,,,,,,,,,,125.88,
2017-10-28,Jorapokhar,,,,,,,,,,,,,126.464,
2017-10-29,Jorapokhar,,,,,,,,,,,,,127.048,
2017-10-30,Jorapokhar,,,,,,7.29,,,,,,,127.632,
2017-10-31,Jorapokhar,,262.62,7.02,7.18,,6.53,0.33,33.38,16.68,,,,128.216,
2017-11-01,Jorapokhar,,53.56,7.12,2.72,,7.69,0.03,23.74,,,,,128.8,
2017-11-02,Jorapokhar,,99.23,6.19,5.56,,7.47,0.02,13.94,,,,,129.38400000000001,
2017-11-03,Jorapokhar,,58.0,,,,,0.02,22.27,,,,,129.968,
2017-11-04,Jorapokhar,,110.9,,,,,0.13,43.55,17.8,,,,130.552,
2017-11-05,Jorapokhar,,95.08,8.37,6.46,,7.14,0.19,33.99,10.96,,,,131.136,
2017-11-06,Jorapokhar,,97.4,8.74,5.18,,8.24,0.4,52.38,85.92,,,,131.72,
2017-11-07,Jorapokhar,,,,,,,,,,,,,132.304,
2017-11-08,Jorapokhar,,,,,,,,,,,,,132.888,
2017-11-09,Jorapokhar,,259.7,7.1,7.41,,6.92,0.36,42.93,42.08,,,,133.47199999999998,
2017-11-10,Jorapokhar,,110.4,8.68,7.74,,6.63,0.37,33.91,19.0,,,,134.05599999999998,
2017-11-11,Jorapokhar,,,,,,,,,,,,,134.64,
2017-11-12,Jorapokhar,,,,,,,,,,,,,135.224,
2017-11-13,Jorapokhar,,144.78,7.99,9.13,,7.04,0.35,39.87,34.32,,,,135.808,
2017-11-14,Jorapokhar,,212.3,9.78,8.99,,7.1,0.37,89.42,31.05,,,,136.392,
2017-11-15,Jorapokhar,,129.1,8.82,7.65,,6.71,0.45,89.18,17.43,,,,136.976,
2017-11-16,Jorapokhar,,,,,,,,,,,,,137.56,
2017-11-17,Jorapokhar,,,,,,,,,,,,,138.144,
2017-11-18,Jorapokhar,,115.91,7.44,10.2,,7.07,0.22,61.51,17.39,,,,138.728,
2017-11-19,Jorapokhar,,,,,,,,,,,,,139.312,
2017-11-20,Jorapokhar,,,,,,,,,,,,,139.896,
2017-11-21,Jorapokhar,,,,,,,,,,,,,140.48,
2017-11-22,Jorapokhar,,,,,,,,,,,,,141.064,
2017-11-23,Jorapokhar,,196.1,8.66,8.27,,6.72,0.5,91.23,44.98,,,,141.648,
2017-11-24,Jorapokhar,,231.0,9.56,9.46,,7.06,0.7,38.74,10.7,,,,142.232,
2017-11-25,Jorapokhar,,235.05,8.59,9.31,,6.84,0.08,43.56,16.29,,,,142.816,
2017-11-26,Jorapokhar,,,,,,,,,,,,,143.4,
2017-11-27,Jorapokhar,,244.01,9.11,10.56,,6.81,0.31,43.23,49.61,,,,143.98399999999998,
2017-11-28,Jorapokhar,,151.5,8.22,10.51,,7.13,0.26,3.26,58.86,,,,144.56799999999998,
2017-11-29,Jorapokhar,,184.55,7.0,10.36,,7.0,0.18,79.46,53.64,,,,145.152,
2017-11-30,Jorapokhar,,,,,,,,,,,,,145.736,
2017-12-01,Jorapokhar,,,,,,,,,,,,,146.32,
2017-12-02,Jorapokhar,,,,,,,,,,,,,146.904,
2017-12-03,Jorapokhar,,,,,,,,,,,,,147.488,
2017-12-04,Jorapokhar,,,,,,,,,,,,,148.072,
2017-12-05,Jorapokhar,,,,,,,,,,,,,148.656,
2017-12-06,Jorapokhar,,,,,,,,,,,,,149.24,
2017-12-07,Jorapokhar,,,,,,,,,,,,,149.824,
2017-12-08,Jorapokhar,,,,,,,,,,,,,150.40800000000002,
2017-12-09,Jorapokhar,,,,,,,,,,,,,150.992,
2017-12-10,Jorapokhar,,,,,,,,,,,,,151.576,
2017-12-11,Jorapokhar,,,,,,,,,,,,,152.16,
2017-12-12,Jorapokhar,,,,,,,,,,,,,152.744,
2017-12-13,Jorapokhar,,,,,,,,,,,,,153.32799999999997,
2017-12-14,Jorapokhar,,,,,,,,,,,,,153.91199999999998,
2017-12-15,Jorapokhar,,,,,,,,,,,,,154.49599999999998,
2017-12-16,Jorapokhar,,,,,,,,,,,,,155.07999999999998,
2017-12-17,Jorapokhar,,,,,,,,,,,,,155.664,
2017-12-18,Jorapokhar,,,,,,,,,,,,,156.248,
2017-12-19,Jorapokhar,,,,,,,,,,,,,156.832,
2017-12-20,Jorapokhar,,177.37,12.15,11.85,,6.93,0.39,57.09,44.02,,,,157.416,
2017-12-21,Jorapokhar,,147.58,10.7,10.67,,6.97,0.35,37.13,92.07,,,,158.0,Moderate
2017-12-22,Jorapokhar,,125.99,9.41,10.14,,7.04,0.33,36.49,44.94,,,,118.0,Moderate
2017-12-23,Jorapokhar,,185.76,9.85,10.5,,6.93,0.32,30.87,27.97,,,,142.0,Moderate
2017-12-24,Jorapokhar,,183.64,9.33,10.39,,6.9,0.35,41.49,23.24,,,,165.0,Moderate
2017-12-25,Jorapokhar,,,,,,,,,,,,,154.0,
2017-12-26,Jorapokhar,,155.52,8.61,10.51,,6.92,0.36,82.01,31.51,,,,143.0,
2017-12-27,Jorapokhar,,145.69,9.37,10.43,,6.98,0.32,50.32,28.59,,,,132.0,Moderate
2017-12-28,Jorapokhar,,200.02,10.14,11.67,,6.97,0.41,65.31,31.34,,,,128.0,Moderate
2017-12-29,Jorapokhar,,231.28,10.72,11.86,,6.88,0.34,68.86,65.8,,,,194.0,Moderate
2017-12-30,Jorapokhar,,279.45,13.59,12.92,,6.99,0.3,79.37,27.15,,,,237.0,Poor
2017-12-31,Jorapokhar,,269.77,15.66,15.43,,6.76,0.42,90.57,9.06,,,,192.0,Moderate
2018-01-01,Jorapokhar,,276.75,15.37,12.62,,7.38,0.18,42.02,3.82,,,,162.0,
2018-01-02,Jorapokhar,,133.28,9.7,11.77,,6.84,0.41,68.27,26.48,,,,132.0,
2018-01-03,Jorapokhar,,102.45,8.42,9.73,,6.93,0.32,36.65,25.19,,,,102.0,Moderate
2018-01-04,Jorapokhar,,160.61,7.17,10.23,,7.07,0.37,50.94,28.05,,,,119.0,Moderate
2018-01-05,Jorapokhar,,274.55,,,,,0.31,32.47,7.22,,,,176.0,Moderate
2018-01-06,Jorapokhar,,,,,,,,,,,,,168.0,
2018-01-07,Jorapokhar,,,,,,,,,,,,,160.0,
2018-01-08,Jorapokhar,,,,,,,,,,,,,152.0,
2018-01-09,Jorapokhar,,,,,,,,,,,,,144.0,
2018-01-10,Jorapokhar,,168.98,8.05,10.32,,6.71,0.28,77.18,41.4,,,,136.0,
2018-01-11,Jorapokhar,,168.65,9.06,11.01,,6.88,0.34,54.32,47.58,,,,128.0,Moderate
2018-01-12,Jorapokhar,,295.04,9.72,12.83,,6.88,0.31,55.08,20.76,,,,229.0,Poor
2018-01-13,Jorapokhar,,184.4,9.04,11.11,,7.03,0.32,,27.21,,,,156.0,Moderate
2018-01-14,Jorapokhar,,157.44,8.48,10.39,,6.85,0.31,,27.94,,,,163.0,Moderate
2018-01-15,Jorapokhar,,158.25,8.21,10.5,,6.89,0.31,68.66,31.08,,,,136.0,Moderate
2018-01-16,Jorapokhar,,202.4,9.56,11.82,,6.89,0.4,55.34,41.2,,,,152.0,Moderate
2018-01-17,Jorapokhar,,241.21,11.05,12.11,,6.95,0.27,56.92,27.28,,,,184.0,Moderate
2018-01-18,Jorapokhar,,165.49,9.83,11.64,,6.99,0.34,55.11,23.77,,,,159.0,Moderate
2018-01-19,Jorapokhar,,197.7,10.28,11.84,,6.93,0.31,59.55,23.47,,,,160.0,Moderate
2018-01-20,Jorapokhar,,137.24,10.07,11.09,,7.11,0.35,60.54,26.94,,,,153.0,Moderate
2018-01-21,Jorapokhar,,146.55,8.78,10.21,,7.02,0.36,59.32,24.24,,,,119.0,Moderate
2018-01-22,Jorapokhar,,246.1,11.74,13.07,,6.85,0.32,72.63,24.22,,,,176.0,Moderate
2018-01-23,Jorapokhar,,165.4,10.55,11.98,,7.09,0.32,73.57,19.66,,,,146.0,Moderate
2018-01-24,Jorapokhar,,237.11,10.14,12.43,,7.03,0.35,96.93,16.64,,,,209.0,Poor
2018-01-25,Jorapokhar,,89.61,8.64,9.92,,7.06,0.27,44.84,18.61,,,,114.0,Moderate
2018-01-26,Jorapokhar,,123.43,9.31,10.57,,6.99,0.34,47.29,19.74,,,,113.0,Moderate
2018-01-27,Jorapokhar,,128.31,8.82,10.02,,6.97,0.35,43.63,18.34,,,,114.0,Moderate
2018-01-28,Jorapokhar,,90.25,10.08,11.35,,6.89,0.32,69.09,16.14,,,,109.0,Moderate
2018-01-29,Jorapokhar,,203.31,10.12,10.87,,7.03,0.35,59.28,18.41,,,,154.0,Moderate
2018-01-30,Jorapokhar,,164.43,10.08,10.91,,6.89,0.35,46.58,22.06,,,,122.0,Moderate
2018-01-31,Jorapokhar,,117.28,8.49,9.4,,7.04,0.32,55.96,17.04,,,,134.0,Moderate
2018-02-01,Jorapokhar,,153.48,8.83,10.65,,6.78,0.33,53.45,17.92,,,,125.0,Moderate
2018-02-02,Jorapokhar,,173.34,9.06,9.76,,7.02,0.3,55.87,20.57,,,,139.0,Moderate
2018-02-03,Jorapokhar,,265.75,9.83,11.03,,6.97,0.41,89.33,15.59,,,,178.0,Moderate
2018-02-04,Jorapokhar,,225.9,10.89,11.8,,6.99,0.33,95.57,15.67,,,,205.0,Poor
2018-02-05,Jorapokhar,,315.27,10.25,10.93,,6.96,0.3,87.95,15.69,,,,221.0,Poor
2018-02-06,Jorapokhar,,211.45,8.97,9.38,,6.95,0.3,49.97,16.24,,,,229.0,Poor
2018-02-07,Jorapokhar,,245.7,8.4,8.95,,7.02,0.3,42.01,23.75,,,,161.0,Moderate
2018-02-08,Jorapokhar,,141.45,8.6,9.21,,6.88,0.35,67.06,18.83,,,,180.0,Moderate
2018-02-09,Jorapokhar,,289.1,9.9,10.37,,6.87,0.38,91.04,16.82,,,,145.0,Moderate
2018-02-10,Jorapokhar,,273.86,9.54,10.26,,6.99,0.26,54.32,17.2,,,,294.0,Poor
2018-02-11,Jorapokhar,,137.15,9.96,11.02,,6.72,0.37,85.41,19.08,,,,167.0,Moderate
2018-02-12,Jorapokhar,,151.52,10.25,10.66,,6.85,0.37,106.43,26.05,,,,151.0,
2018-02-13,Jorapokhar,,155.41,10.65,10.21,,6.82,0.34,88.97,11.88,,,,135.0,Moderate
2018-02-14,Jorapokhar,,58.74,8.42,8.64,,6.91,0.3,43.95,12.69,,,,90.0,Satisfactory
2018-02-15,Jorapokhar,,85.3,8.46,8.85,,7.03,0.3,48.95,31.89,,,,71.0,Satisfactory
2018-02-16,Jorapokhar,,98.39,14.5,10.1,,6.87,0.35,71.81,52.92,,,,119.0,Moderate
